status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,num_qubits,num_clbits,num_ancillas,num_parameters,has_calibrations,has_layout,payload_size,num_gates,execution_type,experiment_type,counts,success_rate,target_depth
completed,33,9,75,"{""h"": 26, ""y"": 16, ""cx"": 9, ""z"": 8, ""s"": 5, ""sdg"": 5, ""barrier"": 4, ""measure"": 3, ""x"": 2, ""cz"": 1}",6,3,0,0,False,False,3,27,simulation,target_depth_experiment,"{""000"": 1024}",1.0,33
completed,33,11,90,"{""h"": 24, ""x"": 16, ""cx"": 11, ""z"": 10, ""y"": 8, ""sdg"": 8, ""s"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,32,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,33
completed,33,13,101,"{""h"": 24, ""z"": 20, ""y"": 14, ""cx"": 13, ""x"": 10, ""s"": 7, ""sdg"": 7, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,35,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,33
completed,33,5,33,"{""h"": 8, ""x"": 6, ""y"": 6, ""cx"": 5, ""barrier"": 4, ""sdg"": 3, ""s"": 3, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,11,simulation,target_depth_experiment,"{""0"": 1024}",1.0,33
completed,33,7,56,"{""h"": 12, ""x"": 8, ""cx"": 7, ""s"": 7, ""sdg"": 7, ""z"": 6, ""y"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,20,simulation,target_depth_experiment,"{""00"": 1024}",1.0,33
completed,33,9,75,"{""h"": 16, ""sdg"": 14, ""s"": 14, ""z"": 10, ""cx"": 9, ""y"": 6, ""barrier"": 4, ""measure"": 3, ""x"": 2, ""cz"": 1}",6,3,0,0,False,False,3,27,simulation,target_depth_experiment,"{""000"": 1024}",1.0,33
completed,33,11,90,"{""x"": 16, ""h"": 14, ""z"": 14, ""y"": 12, ""cx"": 11, ""sdg"": 9, ""s"": 9, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,32,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,33
completed,33,13,101,"{""h"": 28, ""y"": 18, ""cx"": 13, ""sdg"": 10, ""s"": 10, ""x"": 8, ""z"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,35,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,33
completed,35,5,35,"{""h"": 8, ""cx"": 5, ""y"": 4, ""s"": 4, ""sdg"": 4, ""z"": 4, ""x"": 4, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,12,simulation,target_depth_experiment,"{""0"": 1024}",1.0,35
completed,35,7,60,"{""h"": 16, ""sdg"": 12, ""s"": 12, ""cx"": 7, ""z"": 4, ""x"": 4, ""barrier"": 4, ""y"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,22,simulation,target_depth_experiment,"{""00"": 1024}",1.0,35
completed,35,9,81,"{""h"": 18, ""y"": 14, ""z"": 10, ""cx"": 9, ""s"": 9, ""sdg"": 9, ""x"": 8, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,30,simulation,target_depth_experiment,"{""000"": 1024}",1.0,35
completed,35,11,98,"{""h"": 22, ""s"": 15, ""sdg"": 15, ""z"": 12, ""y"": 12, ""cx"": 11, ""x"": 6, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,36,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,35
completed,35,13,111,"{""h"": 22, ""z"": 20, ""x"": 14, ""s"": 14, ""sdg"": 14, ""cx"": 13, ""y"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,40,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,35
completed,35,5,35,"{""h"": 6, ""z"": 6, ""cx"": 5, ""x"": 4, ""sdg"": 4, ""y"": 4, ""s"": 4, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,12,simulation,target_depth_experiment,"{""0"": 1024}",1.0,35
completed,35,7,60,"{""h"": 14, ""y"": 10, ""z"": 8, ""cx"": 7, ""s"": 7, ""sdg"": 7, ""x"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,22,simulation,target_depth_experiment,"{""00"": 1024}",1.0,35
completed,35,9,81,"{""h"": 24, ""y"": 12, ""sdg"": 10, ""s"": 10, ""cx"": 9, ""x"": 6, ""z"": 6, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,30,simulation,target_depth_experiment,"{""000"": 1024}",1.0,35
completed,35,11,98,"{""y"": 18, ""h"": 16, ""z"": 14, ""x"": 12, ""cx"": 11, ""sdg"": 11, ""s"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,36,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,35
completed,35,13,111,"{""x"": 22, ""h"": 20, ""s"": 14, ""sdg"": 14, ""cx"": 13, ""y"": 12, ""z"": 10, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,40,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,35
completed,37,5,37,"{""h"": 8, ""y"": 8, ""x"": 6, ""z"": 6, ""cx"": 5, ""barrier"": 4, ""s"": 1, ""cz"": 1, ""sdg"": 1, ""measure"": 1}",4,1,0,0,False,False,1,13,simulation,target_depth_experiment,"{""0"": 1024}",1.0,37
completed,37,7,64,"{""h"": 16, ""y"": 10, ""x"": 8, ""cx"": 7, ""s"": 7, ""sdg"": 7, ""z"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,24,simulation,target_depth_experiment,"{""00"": 1024}",1.0,37
completed,37,9,87,"{""sdg"": 16, ""s"": 16, ""y"": 16, ""h"": 12, ""x"": 10, ""cx"": 9, ""z"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,33,simulation,target_depth_experiment,"{""000"": 1024}",1.0,37
completed,37,11,106,"{""h"": 22, ""y"": 18, ""s"": 16, ""sdg"": 16, ""cx"": 11, ""x"": 10, ""z"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,40,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,37
completed,37,13,121,"{""h"": 24, ""x"": 20, ""s"": 17, ""sdg"": 17, ""y"": 14, ""cx"": 13, ""z"": 10, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,45,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,37
completed,37,5,37,"{""y"": 10, ""h"": 8, ""cx"": 5, ""sdg"": 4, ""s"": 4, ""barrier"": 4, ""z"": 2, ""x"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,13,simulation,target_depth_experiment,"{""0"": 1024}",1.0,37
completed,37,7,64,"{""h"": 16, ""x"": 12, ""sdg"": 8, ""s"": 8, ""cx"": 7, ""z"": 6, ""y"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,24,simulation,target_depth_experiment,"{""00"": 1024}",1.0,37
completed,37,9,87,"{""y"": 18, ""x"": 14, ""z"": 14, ""h"": 12, ""cx"": 9, ""s"": 8, ""sdg"": 8, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,33,simulation,target_depth_experiment,"{""000"": 1024}",1.0,37
completed,37,11,106,"{""h"": 24, ""s"": 15, ""sdg"": 15, ""y"": 14, ""x"": 14, ""cx"": 11, ""z"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,40,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,37
completed,37,13,121,"{""h"": 28, ""z"": 18, ""s"": 15, ""sdg"": 15, ""x"": 14, ""cx"": 13, ""y"": 12, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,45,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,37
completed,39,5,39,"{""h"": 10, ""z"": 8, ""x"": 6, ""cx"": 5, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,14,simulation,target_depth_experiment,"{""0"": 1024}",1.0,39
completed,39,7,68,"{""h"": 20, ""s"": 12, ""sdg"": 12, ""z"": 8, ""cx"": 7, ""y"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,26,simulation,target_depth_experiment,"{""00"": 1024}",1.0,39
completed,39,9,93,"{""h"": 26, ""z"": 14, ""y"": 14, ""s"": 10, ""sdg"": 10, ""cx"": 9, ""x"": 6, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,36,simulation,target_depth_experiment,"{""000"": 1024}",1.0,39
completed,39,11,114,"{""h"": 24, ""x"": 20, ""s"": 15, ""sdg"": 15, ""z"": 14, ""cx"": 11, ""y"": 10, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,44,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,39
completed,39,13,131,"{""h"": 38, ""y"": 18, ""sdg"": 16, ""s"": 16, ""z"": 14, ""cx"": 13, ""x"": 10, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,50,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,39
completed,39,5,39,"{""h"": 8, ""z"": 8, ""cx"": 5, ""s"": 5, ""sdg"": 5, ""x"": 4, ""barrier"": 4, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,14,simulation,target_depth_experiment,"{""0"": 1024}",1.0,39
completed,39,7,68,"{""h"": 16, ""y"": 12, ""sdg"": 10, ""s"": 10, ""cx"": 7, ""z"": 6, ""x"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,26,simulation,target_depth_experiment,"{""00"": 1024}",1.0,39
completed,39,9,93,"{""h"": 20, ""y"": 18, ""x"": 18, ""cx"": 9, ""sdg"": 9, ""s"": 9, ""z"": 6, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,36,simulation,target_depth_experiment,"{""000"": 1024}",1.0,39
completed,39,11,114,"{""h"": 28, ""z"": 20, ""y"": 14, ""sdg"": 14, ""s"": 14, ""cx"": 11, ""x"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,44,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,39
completed,39,13,131,"{""h"": 34, ""z"": 26, ""x"": 18, ""cx"": 13, ""sdg"": 13, ""s"": 13, ""y"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,50,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,39
completed,41,5,41,"{""z"": 12, ""sdg"": 7, ""s"": 7, ""h"": 6, ""cx"": 5, ""barrier"": 4, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,15,simulation,target_depth_experiment,"{""0"": 1024}",1.0,41
completed,41,7,72,"{""h"": 18, ""y"": 14, ""x"": 10, ""cx"": 7, ""sdg"": 7, ""s"": 7, ""z"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,28,simulation,target_depth_experiment,"{""00"": 1024}",1.0,41
completed,41,9,99,"{""h"": 28, ""y"": 18, ""x"": 14, ""sdg"": 10, ""s"": 10, ""cx"": 9, ""z"": 6, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,39,simulation,target_depth_experiment,"{""000"": 1024}",1.0,41
completed,41,11,122,"{""h"": 22, ""y"": 22, ""x"": 18, ""s"": 18, ""sdg"": 18, ""cx"": 11, ""z"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,48,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,41
completed,41,13,141,"{""y"": 34, ""h"": 26, ""sdg"": 20, ""s"": 20, ""cx"": 13, ""x"": 12, ""z"": 10, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,55,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,41
completed,41,5,41,"{""y"": 10, ""h"": 6, ""sdg"": 6, ""s"": 6, ""cx"": 5, ""x"": 4, ""barrier"": 4, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,15,simulation,target_depth_experiment,"{""0"": 1024}",1.0,41
completed,41,7,72,"{""h"": 12, ""sdg"": 12, ""s"": 12, ""x"": 10, ""z"": 8, ""y"": 8, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,28,simulation,target_depth_experiment,"{""00"": 1024}",1.0,41
completed,41,9,99,"{""h"": 22, ""z"": 16, ""x"": 14, ""sdg"": 13, ""s"": 13, ""cx"": 9, ""y"": 8, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,39,simulation,target_depth_experiment,"{""000"": 1024}",1.0,41
completed,41,11,122,"{""h"": 22, ""y"": 22, ""s"": 19, ""sdg"": 19, ""z"": 16, ""cx"": 11, ""x"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,48,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,41
completed,41,13,141,"{""x"": 34, ""h"": 30, ""sdg"": 20, ""s"": 20, ""cx"": 13, ""z"": 10, ""y"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,55,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,41
completed,43,5,43,"{""x"": 8, ""s"": 7, ""sdg"": 7, ""h"": 6, ""y"": 6, ""cx"": 5, ""barrier"": 4, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,16,simulation,target_depth_experiment,"{""0"": 1024}",1.0,43
completed,43,7,76,"{""h"": 22, ""z"": 16, ""y"": 10, ""cx"": 7, ""sdg"": 7, ""s"": 7, ""x"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,30,simulation,target_depth_experiment,"{""00"": 1024}",1.0,43
completed,43,9,105,"{""x"": 20, ""h"": 16, ""s"": 16, ""sdg"": 16, ""z"": 14, ""y"": 10, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,42,simulation,target_depth_experiment,"{""000"": 1024}",1.0,43
completed,43,11,130,"{""z"": 32, ""h"": 22, ""x"": 18, ""s"": 16, ""sdg"": 16, ""cx"": 11, ""y"": 10, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,52,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,43
completed,43,13,151,"{""h"": 34, ""z"": 24, ""y"": 20, ""s"": 19, ""sdg"": 19, ""x"": 16, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,60,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,43
completed,43,5,43,"{""x"": 12, ""z"": 8, ""cx"": 5, ""sdg"": 5, ""s"": 5, ""h"": 4, ""barrier"": 4, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,16,simulation,target_depth_experiment,"{""0"": 1024}",1.0,43
completed,43,7,76,"{""h"": 16, ""x"": 12, ""y"": 10, ""z"": 10, ""s"": 9, ""sdg"": 9, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,30,simulation,target_depth_experiment,"{""00"": 1024}",1.0,43
completed,43,9,105,"{""h"": 20, ""z"": 16, ""sdg"": 15, ""s"": 15, ""x"": 14, ""y"": 12, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,42,simulation,target_depth_experiment,"{""000"": 1024}",1.0,43
completed,43,11,130,"{""h"": 28, ""y"": 26, ""sdg"": 18, ""s"": 18, ""z"": 14, ""cx"": 11, ""x"": 10, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,52,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,43
completed,43,13,151,"{""h"": 26, ""y"": 26, ""x"": 24, ""sdg"": 23, ""s"": 23, ""cx"": 13, ""z"": 10, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,60,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,43
completed,45,5,45,"{""h"": 10, ""x"": 10, ""z"": 6, ""cx"": 5, ""y"": 4, ""sdg"": 4, ""s"": 4, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,17,simulation,target_depth_experiment,"{""0"": 1024}",1.0,45
completed,45,7,80,"{""h"": 20, ""z"": 14, ""y"": 12, ""s"": 8, ""x"": 8, ""sdg"": 8, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,32,simulation,target_depth_experiment,"{""00"": 1024}",1.0,45
completed,45,9,111,"{""sdg"": 20, ""s"": 20, ""x"": 18, ""h"": 16, ""y"": 12, ""z"": 12, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,45,simulation,target_depth_experiment,"{""000"": 1024}",1.0,45
completed,45,11,138,"{""h"": 28, ""s"": 23, ""sdg"": 23, ""y"": 18, ""x"": 16, ""z"": 14, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,56,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,45
completed,45,13,161,"{""h"": 46, ""y"": 26, ""z"": 20, ""s"": 17, ""sdg"": 17, ""x"": 16, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,65,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,45
completed,45,5,45,"{""x"": 10, ""h"": 8, ""z"": 8, ""s"": 6, ""sdg"": 6, ""cx"": 5, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,17,simulation,target_depth_experiment,"{""0"": 1024}",1.0,45
completed,45,7,80,"{""h"": 22, ""x"": 16, ""y"": 10, ""sdg"": 8, ""s"": 8, ""cx"": 7, ""z"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,32,simulation,target_depth_experiment,"{""00"": 1024}",1.0,45
completed,45,9,111,"{""h"": 32, ""x"": 20, ""sdg"": 16, ""s"": 16, ""y"": 10, ""cx"": 9, ""z"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,45,simulation,target_depth_experiment,"{""000"": 1024}",1.0,45
completed,45,11,138,"{""h"": 28, ""z"": 24, ""x"": 22, ""y"": 20, ""sdg"": 14, ""s"": 14, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,56,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,45
completed,45,13,161,"{""h"": 30, ""x"": 24, ""s"": 23, ""sdg"": 23, ""z"": 22, ""y"": 20, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,65,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,45
completed,47,5,47,"{""h"": 18, ""y"": 6, ""x"": 6, ""cx"": 5, ""s"": 4, ""sdg"": 4, ""barrier"": 4, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,18,simulation,target_depth_experiment,"{""0"": 1024}",1.0,47
completed,47,7,84,"{""h"": 20, ""x"": 18, ""y"": 14, ""s"": 8, ""sdg"": 8, ""cx"": 7, ""z"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,34,simulation,target_depth_experiment,"{""00"": 1024}",1.0,47
completed,47,9,117,"{""h"": 26, ""z"": 24, ""x"": 16, ""s"": 14, ""sdg"": 14, ""y"": 10, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,48,simulation,target_depth_experiment,"{""000"": 1024}",1.0,47
completed,47,11,146,"{""h"": 34, ""s"": 24, ""sdg"": 24, ""z"": 22, ""x"": 16, ""cx"": 11, ""y"": 10, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,60,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,47
completed,47,13,171,"{""h"": 36, ""z"": 32, ""y"": 22, ""s"": 22, ""sdg"": 22, ""x"": 18, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,70,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,47
completed,47,5,47,"{""h"": 14, ""s"": 7, ""sdg"": 7, ""x"": 6, ""cx"": 5, ""z"": 4, ""barrier"": 4, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,18,simulation,target_depth_experiment,"{""0"": 1024}",1.0,47
completed,47,7,84,"{""y"": 20, ""h"": 16, ""x"": 14, ""sdg"": 8, ""s"": 8, ""z"": 8, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,34,simulation,target_depth_experiment,"{""00"": 1024}",1.0,47
completed,47,9,117,"{""x"": 24, ""h"": 20, ""z"": 16, ""s"": 15, ""sdg"": 15, ""y"": 14, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,48,simulation,target_depth_experiment,"{""000"": 1024}",1.0,47
completed,47,11,146,"{""h"": 34, ""y"": 24, ""s"": 19, ""sdg"": 19, ""x"": 18, ""z"": 16, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,60,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,47
completed,47,13,171,"{""x"": 36, ""h"": 30, ""z"": 26, ""s"": 21, ""sdg"": 21, ""y"": 18, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,70,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,47
completed,49,5,49,"{""h"": 14, ""z"": 8, ""x"": 6, ""cx"": 5, ""s"": 5, ""sdg"": 5, ""y"": 4, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,19,simulation,target_depth_experiment,"{""0"": 1024}",1.0,49
completed,49,7,88,"{""h"": 22, ""x"": 16, ""z"": 14, ""y"": 10, ""sdg"": 8, ""s"": 8, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,36,simulation,target_depth_experiment,"{""00"": 1024}",1.0,49
completed,49,9,123,"{""h"": 30, ""z"": 20, ""x"": 18, ""sdg"": 17, ""s"": 17, ""cx"": 9, ""y"": 8, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,51,simulation,target_depth_experiment,"{""000"": 1024}",1.0,49
completed,49,11,154,"{""x"": 28, ""h"": 24, ""z"": 24, ""sdg"": 23, ""s"": 23, ""y"": 16, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,64,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,49
completed,49,13,181,"{""h"": 30, ""sdg"": 30, ""s"": 30, ""y"": 28, ""x"": 24, ""z"": 20, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,75,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,49
completed,49,5,49,"{""h"": 10, ""s"": 10, ""sdg"": 10, ""x"": 8, ""cx"": 5, ""barrier"": 4, ""y"": 2, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,19,simulation,target_depth_experiment,"{""0"": 1024}",1.0,49
completed,49,7,88,"{""sdg"": 16, ""s"": 16, ""y"": 14, ""z"": 12, ""h"": 10, ""x"": 10, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,36,simulation,target_depth_experiment,"{""00"": 1024}",1.0,49
completed,49,9,123,"{""h"": 22, ""sdg"": 22, ""s"": 22, ""z"": 18, ""x"": 16, ""y"": 10, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,51,simulation,target_depth_experiment,"{""000"": 1024}",1.0,49
completed,49,11,154,"{""h"": 36, ""x"": 26, ""y"": 20, ""sdg"": 20, ""s"": 20, ""z"": 16, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,64,simulation,target_depth_experiment,"{""0000"": 1024}",1.0,49
completed,49,13,181,"{""h"": 34, ""y"": 32, ""sdg"": 31, ""s"": 31, ""z"": 18, ""x"": 16, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,75,simulation,target_depth_experiment,"{""00000"": 1024}",1.0,49
