status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,num_qubits,num_clbits,num_ancillas,num_parameters,has_calibrations,has_layout,payload_size,num_gates,execution_type,experiment_type,job_id,counts,success_rate,target_depth
completed,37,13,121,"{""h"": 26, ""y"": 16, ""sdg"": 16, ""s"": 16, ""z"": 14, ""x"": 14, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,45,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-xzkvpvf1gxa0f3qcm5i8,"{""00010"": 1, ""00100"": 1, ""00111"": 2, ""01000"": 2, ""11010"": 1, ""11011"": 1, ""11100"": 2}",0.0,37
completed,37,5,37,"{""x"": 10, ""cx"": 5, ""s"": 5, ""sdg"": 5, ""h"": 4, ""y"": 4, ""barrier"": 4, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,13,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-7df0zb3fm2uynjz3w0u3,"{""0"": 8, ""1"": 2}",0.8,37
completed,37,7,64,"{""y"": 12, ""h"": 10, ""z"": 10, ""x"": 8, ""cx"": 7, ""sdg"": 7, ""s"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,24,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-zdpg7hsygq4x5v3n73kv,"{""00"": 3, ""01"": 1, ""10"": 1, ""11"": 5}",0.3,37
completed,37,9,87,"{""h"": 16, ""sdg"": 15, ""s"": 15, ""y"": 12, ""cx"": 9, ""z"": 8, ""x"": 8, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,33,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-viehbkokcmcmfdbtw4vq,"{""000"": 2, ""011"": 1, ""100"": 1, ""101"": 3, ""111"": 3}",0.2,37
completed,37,11,106,"{""h"": 26, ""sdg"": 15, ""s"": 15, ""z"": 12, ""y"": 12, ""cx"": 11, ""x"": 10, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,40,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-pdqyjjnq2fb71vycq0yz,"{""0100"": 1, ""0101"": 1, ""0111"": 1, ""1000"": 1, ""1001"": 3, ""1100"": 3}",0.0,37
completed,37,13,121,"{""h"": 24, ""z"": 20, ""s"": 18, ""sdg"": 18, ""y"": 16, ""cx"": 13, ""x"": 6, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,45,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-u67i8ng55wttr5jviitz,"{""00000"": 1, ""00010"": 1, ""01010"": 1, ""01100"": 1, ""10000"": 1, ""10001"": 1, ""10011"": 1, ""10111"": 1, ""11001"": 1, ""11011"": 1}",0.1,37
completed,39,5,39,"{""y"": 10, ""h"": 8, ""x"": 6, ""cx"": 5, ""sdg"": 4, ""s"": 4, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,14,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-1g9uno385l9eq8ezgvq6,"{""0"": 8, ""1"": 2}",0.8,39
completed,39,7,68,"{""x"": 16, ""z"": 16, ""h"": 12, ""y"": 8, ""cx"": 7, ""barrier"": 4, ""sdg"": 3, ""s"": 3, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,26,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-157ohqlnzavldr8zpffo,"{""00"": 4, ""01"": 2, ""11"": 4}",0.4,39
completed,39,9,93,"{""h"": 20, ""z"": 14, ""s"": 13, ""sdg"": 13, ""x"": 10, ""y"": 10, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,36,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-9p3ws06a30ybyydwypwe,"{""000"": 1, ""010"": 4, ""101"": 1, ""111"": 4}",0.1,39
completed,39,11,114,"{""h"": 26, ""y"": 20, ""s"": 15, ""sdg"": 15, ""x"": 12, ""cx"": 11, ""z"": 10, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,44,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-2kl6vftw8o1q2dhbz6bp,"{""0011"": 1, ""0100"": 1, ""0101"": 1, ""0110"": 1, ""1000"": 2, ""1010"": 1, ""1100"": 2, ""1101"": 1}",0.0,39
completed,39,13,131,"{""h"": 30, ""x"": 22, ""z"": 20, ""s"": 15, ""sdg"": 15, ""cx"": 13, ""y"": 10, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,50,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-vcro6my5ivnzy7lcr4uu,"{""00100"": 1, ""00110"": 1, ""00111"": 2, ""01110"": 1, ""01111"": 1, ""11000"": 1, ""11001"": 1, ""11100"": 2}",0.0,39
completed,39,5,39,"{""h"": 8, ""z"": 6, ""y"": 6, ""x"": 6, ""cx"": 5, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,14,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-zcnv5i0h4c2g5t7xhs1o,"{""0"": 8, ""1"": 2}",0.8,39
completed,39,7,68,"{""h"": 12, ""sdg"": 11, ""s"": 11, ""z"": 10, ""y"": 8, ""cx"": 7, ""x"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,26,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-gjehy8ez04fva7pah1c1,"{""00"": 4, ""10"": 1, ""11"": 5}",0.4,39
completed,39,9,93,"{""h"": 20, ""y"": 18, ""z"": 16, ""sdg"": 13, ""s"": 13, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,36,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-gc956oocy7ze18a5f4pp,"{""000"": 2, ""010"": 2, ""011"": 1, ""100"": 2, ""101"": 2, ""111"": 1}",0.2,39
completed,39,11,114,"{""h"": 24, ""z"": 22, ""x"": 20, ""s"": 12, ""sdg"": 12, ""cx"": 11, ""y"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,44,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-hvk9wh17cxg3retaenoo,"{""0100"": 1, ""0101"": 1, ""1001"": 2, ""1011"": 1, ""1100"": 2, ""1101"": 2, ""1110"": 1}",0.0,39
completed,39,13,131,"{""h"": 28, ""y"": 20, ""s"": 19, ""sdg"": 19, ""z"": 18, ""cx"": 13, ""x"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,50,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-f8pnie9zemu3v28332qz,"{""00000"": 1, ""00001"": 1, ""00011"": 1, ""00101"": 1, ""10001"": 1, ""10111"": 1, ""11000"": 2, ""11101"": 2}",0.1,39
completed,41,5,41,"{""h"": 8, ""s"": 7, ""sdg"": 7, ""z"": 6, ""cx"": 5, ""y"": 4, ""barrier"": 4, ""x"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,15,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-85qcurfni7tw5fllahed,"{""0"": 7, ""1"": 3}",0.7,41
completed,41,7,72,"{""x"": 18, ""h"": 12, ""y"": 10, ""z"": 8, ""cx"": 7, ""s"": 7, ""sdg"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,28,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-fvc6crl1q2kf3ft77jto,"{""00"": 5, ""01"": 2, ""10"": 1, ""11"": 2}",0.5,41
completed,41,9,99,"{""h"": 28, ""y"": 16, ""z"": 12, ""s"": 11, ""sdg"": 11, ""cx"": 9, ""x"": 8, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,39,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-268ns95jtpn3kkjx6rec,"{""000"": 4, ""101"": 1, ""110"": 2, ""111"": 3}",0.4,41
completed,41,11,122,"{""y"": 26, ""h"": 24, ""z"": 16, ""sdg"": 15, ""s"": 15, ""cx"": 11, ""x"": 10, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,48,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-xqbe70cpfaws9gwiku7p,"{""0001"": 2, ""0110"": 2, ""1001"": 2, ""1100"": 1, ""1101"": 2, ""1110"": 1}",0.0,41
completed,41,13,141,"{""h"": 30, ""s"": 24, ""sdg"": 24, ""z"": 16, ""x"": 14, ""y"": 14, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,55,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-dnrnngsbbwkgv2vjyjuh,"{""01010"": 1, ""10001"": 2, ""10100"": 1, ""11000"": 2, ""11010"": 2, ""11101"": 1, ""11111"": 1}",0.0,41
completed,41,5,41,"{""h"": 10, ""sdg"": 8, ""s"": 8, ""cx"": 5, ""y"": 4, ""barrier"": 4, ""x"": 2, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,15,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-ygcpbry6ey7e4hclootp,"{""0"": 8, ""1"": 2}",0.8,41
completed,41,7,72,"{""h"": 20, ""z"": 10, ""x"": 10, ""s"": 9, ""sdg"": 9, ""cx"": 7, ""y"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,28,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-r4w6gfkq0wfs3lq8za1p,"{""00"": 4, ""01"": 4, ""10"": 1, ""11"": 1}",0.4,41
completed,41,9,99,"{""h"": 30, ""z"": 20, ""y"": 14, ""cx"": 9, ""sdg"": 9, ""s"": 9, ""x"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,39,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-avhkf5bpm2t8vx4ijpiz,"{""000"": 3, ""011"": 2, ""101"": 2, ""111"": 3}",0.3,41
completed,41,11,122,"{""h"": 28, ""sdg"": 16, ""x"": 16, ""y"": 16, ""s"": 16, ""z"": 14, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,48,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-gbbekx4p8djjsxy3xvx3,"{""0000"": 1, ""0010"": 1, ""0101"": 2, ""1000"": 1, ""1100"": 1, ""1101"": 1, ""1110"": 2, ""1111"": 1}",0.1,41
completed,41,13,141,"{""h"": 34, ""x"": 28, ""z"": 20, ""y"": 14, ""cx"": 13, ""sdg"": 13, ""s"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,55,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-tr004qck0ywjjscg1ja6,"{""00000"": 1, ""00010"": 1, ""10011"": 1, ""10100"": 1, ""10101"": 1, ""10111"": 1, ""11001"": 1, ""11101"": 2, ""11111"": 1}",0.1,41
completed,43,5,43,"{""x"": 8, ""sdg"": 7, ""s"": 7, ""z"": 6, ""cx"": 5, ""h"": 4, ""y"": 4, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,16,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-ka3x7qy10v5l9zt7ooiw,"{""0"": 9, ""1"": 1}",0.9,43
completed,43,7,76,"{""h"": 20, ""sdg"": 12, ""s"": 12, ""z"": 10, ""x"": 8, ""cx"": 7, ""y"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,30,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-tyksxoqcavm3tgoymna5,"{""00"": 4, ""01"": 4, ""11"": 2}",0.4,43
completed,43,9,105,"{""h"": 20, ""x"": 20, ""z"": 18, ""y"": 12, ""s"": 11, ""sdg"": 11, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,42,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-zl0s05uqb5ikj91h6bz2,"{""000"": 3, ""001"": 1, ""010"": 1, ""011"": 1, ""101"": 1, ""110"": 1, ""111"": 2}",0.3,43
completed,43,11,130,"{""z"": 28, ""x"": 24, ""h"": 20, ""y"": 20, ""cx"": 11, ""sdg"": 11, ""s"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,52,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-kj6qncfxiwtn668ayir3,"{""0000"": 2, ""0001"": 1, ""0101"": 1, ""1000"": 1, ""1001"": 1, ""1010"": 1, ""1100"": 3}",0.2,43
completed,43,13,151,"{""h"": 28, ""sdg"": 22, ""y"": 22, ""s"": 22, ""x"": 20, ""z"": 18, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,60,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-6yrnqxrgiu3p9mbq01c1,"{""00000"": 1, ""00011"": 2, ""00100"": 1, ""00101"": 1, ""01001"": 1, ""01010"": 1, ""01101"": 1, ""10100"": 1, ""11000"": 1}",0.1,43
completed,43,5,43,"{""h"": 10, ""z"": 8, ""y"": 6, ""x"": 6, ""cx"": 5, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,16,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-9g98ew1v8omwin91opa8,"{""0"": 8, ""1"": 2}",0.8,43
completed,43,7,76,"{""h"": 18, ""sdg"": 11, ""s"": 11, ""y"": 10, ""z"": 8, ""x"": 8, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,30,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-l6a386axq71ji3wjwkcj,"{""00"": 2, ""01"": 3, ""10"": 3, ""11"": 2}",0.2,43
completed,43,9,105,"{""h"": 22, ""sdg"": 16, ""s"": 16, ""x"": 16, ""z"": 12, ""y"": 10, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,42,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-5tb0av3ougo6lwgndfip,"{""001"": 1, ""010"": 3, ""100"": 2, ""101"": 1, ""111"": 3}",0.0,43
completed,43,11,130,"{""h"": 28, ""s"": 21, ""sdg"": 21, ""x"": 18, ""y"": 14, ""z"": 12, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,52,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-a9kob1m3nxemlco5s98n,"{""0000"": 1, ""0010"": 1, ""0011"": 1, ""0101"": 1, ""1001"": 1, ""1100"": 1, ""1101"": 2, ""1110"": 2}",0.1,43
completed,43,13,151,"{""h"": 36, ""x"": 22, ""sdg"": 22, ""s"": 22, ""y"": 16, ""z"": 14, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,60,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-gdigxbekxgk09mktfesw,"{""00011"": 1, ""00100"": 2, ""01010"": 1, ""10100"": 1, ""11011"": 1, ""11100"": 1, ""11110"": 2, ""11111"": 1}",0.0,43
completed,45,5,45,"{""s"": 10, ""sdg"": 10, ""h"": 8, ""x"": 8, ""cx"": 5, ""barrier"": 4, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,17,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-m2udb73r3oo7e9ri5973,"{""0"": 8, ""1"": 2}",0.8,45
completed,45,7,80,"{""x"": 16, ""s"": 13, ""sdg"": 13, ""h"": 12, ""z"": 12, ""cx"": 7, ""y"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,32,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-fbpycffjbylpugu6zb5i,"{""00"": 2, ""01"": 1, ""10"": 3, ""11"": 4}",0.2,45
completed,45,9,111,"{""h"": 20, ""x"": 18, ""s"": 16, ""sdg"": 16, ""z"": 14, ""y"": 14, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,45,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-lhr7uvakz2cjpxwg7ua0,"{""000"": 4, ""001"": 1, ""011"": 3, ""101"": 2}",0.4,45
completed,45,11,138,"{""sdg"": 22, ""s"": 22, ""y"": 22, ""z"": 20, ""h"": 18, ""x"": 18, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,56,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-otbid5ryc817wg4zp7yf,"{""0100"": 2, ""0110"": 1, ""1000"": 2, ""1001"": 1, ""1100"": 1, ""1101"": 1, ""1110"": 1, ""1111"": 1}",0.0,45
completed,45,13,161,"{""h"": 28, ""sdg"": 26, ""s"": 26, ""z"": 22, ""x"": 20, ""y"": 20, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,65,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-tqtqoo33wuj5b4vyq180,"{""00000"": 2, ""00010"": 1, ""00011"": 1, ""00110"": 1, ""01111"": 1, ""10001"": 1, ""11000"": 2, ""11010"": 1}",0.2,45
completed,45,5,45,"{""h"": 14, ""z"": 10, ""cx"": 5, ""sdg"": 5, ""s"": 5, ""barrier"": 4, ""y"": 2, ""x"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,17,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-9etvcq7vbwe6gajgp532,"{""0"": 7, ""1"": 3}",0.7,45
completed,45,7,80,"{""z"": 16, ""h"": 12, ""x"": 12, ""sdg"": 10, ""s"": 10, ""y"": 10, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,32,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-3qscaygu8346z991f92r,"{""00"": 2, ""01"": 2, ""10"": 2, ""11"": 4}",0.2,45
completed,45,9,111,"{""h"": 28, ""z"": 28, ""y"": 18, ""cx"": 9, ""s"": 8, ""sdg"": 8, ""x"": 8, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,45,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-oploj5v8g67nn29d8qyk,"{""000"": 3, ""001"": 1, ""010"": 1, ""100"": 1, ""101"": 1, ""111"": 3}",0.3,45
completed,45,11,138,"{""h"": 36, ""x"": 22, ""z"": 18, ""y"": 16, ""sdg"": 15, ""s"": 15, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,56,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-az7pdksqs7w7skhhrufp,"{""0000"": 1, ""0001"": 3, ""0100"": 1, ""1001"": 1, ""1010"": 1, ""1100"": 1, ""1110"": 1, ""1111"": 1}",0.1,45
completed,45,13,161,"{""y"": 34, ""h"": 30, ""s"": 23, ""sdg"": 23, ""z"": 16, ""x"": 16, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,65,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-yvshdjn88bsa312g8tx6,"{""00011"": 1, ""00110"": 2, ""01100"": 1, ""01101"": 1, ""10000"": 1, ""10010"": 1, ""10100"": 1, ""11000"": 1, ""11010"": 1}",0.0,45
completed,47,5,47,"{""h"": 16, ""x"": 6, ""z"": 6, ""cx"": 5, ""sdg"": 4, ""y"": 4, ""barrier"": 4, ""s"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,18,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-t9n9gp75v6ws7foqta60,"{""0"": 9, ""1"": 1}",0.9,47
completed,47,7,84,"{""s"": 18, ""sdg"": 18, ""y"": 18, ""h"": 8, ""cx"": 7, ""x"": 6, ""z"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,34,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-o3wesj6zf7zp53yvkcdf,"{""00"": 5, ""01"": 1, ""11"": 4}",0.5,47
completed,47,9,117,"{""x"": 20, ""h"": 18, ""y"": 18, ""s"": 17, ""sdg"": 17, ""z"": 14, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,48,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-r11f8ph9a0gynpa0kff9,"{""000"": 4, ""001"": 1, ""010"": 1, ""100"": 1, ""101"": 2, ""111"": 1}",0.4,47
completed,47,11,146,"{""h"": 42, ""x"": 20, ""s"": 19, ""sdg"": 19, ""z"": 18, ""y"": 12, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,60,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-pv93zn1870mitfaxajs8,"{""0000"": 2, ""0101"": 1, ""1000"": 1, ""1001"": 1, ""1101"": 1, ""1110"": 2, ""1111"": 2}",0.2,47
completed,47,13,171,"{""h"": 34, ""y"": 34, ""x"": 30, ""sdg"": 21, ""s"": 21, ""cx"": 13, ""z"": 12, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,70,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-t3r8fog0czf0gfn4l5pp,"{""01010"": 1, ""01011"": 1, ""01101"": 1, ""10001"": 1, ""10011"": 1, ""11000"": 2, ""11001"": 1, ""11100"": 1, ""11110"": 1}",0.0,47
completed,47,5,47,"{""z"": 8, ""s"": 7, ""sdg"": 7, ""h"": 6, ""y"": 6, ""x"": 6, ""cx"": 5, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,18,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-ex4dqw13te66spj9158n,"{""0"": 10}",1.0,47
completed,47,7,84,"{""h"": 18, ""s"": 16, ""sdg"": 16, ""y"": 10, ""z"": 8, ""cx"": 7, ""x"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,34,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-evxwn2yj0boc69gokifs,"{""00"": 5, ""01"": 1, ""10"": 3, ""11"": 1}",0.5,47
completed,47,9,117,"{""sdg"": 22, ""s"": 22, ""y"": 20, ""h"": 18, ""x"": 16, ""cx"": 9, ""z"": 6, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,48,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-fqcurgltnu0umajvy8hr,"{""000"": 1, ""001"": 2, ""010"": 1, ""101"": 3, ""111"": 3}",0.1,47
completed,47,11,146,"{""y"": 36, ""h"": 32, ""x"": 22, ""s"": 15, ""sdg"": 15, ""cx"": 11, ""z"": 10, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,60,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-adw0wvrm1ekima766fpo,"{""0000"": 1, ""0001"": 2, ""0100"": 1, ""0110"": 1, ""0111"": 1, ""1001"": 1, ""1010"": 1, ""1011"": 1, ""1111"": 1}",0.1,47
completed,47,13,171,"{""z"": 30, ""x"": 28, ""y"": 28, ""h"": 24, ""s"": 21, ""sdg"": 21, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,70,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-n6n0w5uwg3u2cna28nb0,"{""00000"": 1, ""00100"": 1, ""01010"": 1, ""10011"": 1, ""10110"": 1, ""11000"": 2, ""11010"": 1, ""11110"": 1, ""11111"": 1}",0.1,47
completed,49,5,49,"{""x"": 12, ""y"": 8, ""h"": 6, ""sdg"": 6, ""s"": 6, ""cx"": 5, ""z"": 4, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,19,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-znoh523a3q0jshznu775,"{""0"": 7, ""1"": 3}",0.7,49
completed,49,7,88,"{""x"": 18, ""y"": 16, ""sdg"": 13, ""s"": 13, ""h"": 10, ""z"": 8, ""cx"": 7, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,36,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-xgx28nra031us6sotesx,"{""00"": 1, ""01"": 1, ""10"": 2, ""11"": 6}",0.1,49
completed,49,9,123,"{""h"": 24, ""sdg"": 22, ""s"": 22, ""x"": 18, ""z"": 12, ""y"": 12, ""cx"": 9, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,51,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-yrakyoitj580vrheg8j3,"{""000"": 3, ""010"": 1, ""011"": 1, ""110"": 2, ""111"": 3}",0.3,49
completed,49,11,154,"{""h"": 30, ""x"": 24, ""y"": 24, ""s"": 20, ""sdg"": 20, ""z"": 20, ""cx"": 11, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,64,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-4oqk2ejxuuz61xa44ca5,"{""0100"": 3, ""0101"": 1, ""1001"": 1, ""1100"": 3, ""1101"": 1, ""1110"": 1}",0.0,49
completed,49,13,181,"{""h"": 40, ""y"": 30, ""z"": 26, ""x"": 22, ""s"": 22, ""sdg"": 22, ""cx"": 13, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,75,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-qmcazpuvg5eeskvs5to2,"{""00100"": 1, ""00101"": 1, ""00110"": 1, ""00111"": 1, ""01100"": 1, ""01111"": 1, ""10000"": 1, ""10111"": 1, ""11000"": 1, ""11100"": 1}",0.0,49
completed,49,5,49,"{""h"": 10, ""sdg"": 9, ""s"": 9, ""z"": 8, ""cx"": 5, ""x"": 4, ""barrier"": 4, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,19,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-w7y4ck2r1nmyr7a8e68d,"{""0"": 10}",1.0,49
