status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,num_qubits,num_clbits,num_ancillas,num_parameters,has_calibrations,has_layout,payload_size,num_gates,execution_type,experiment_type,job_id,counts,success_rate,target_depth,qbraid_job_id,qbraid_device_id,job_status,vendor,provider,measurement_counts_sdk,job_metadata,job_tags,job_created_at,job_ended_at,cost,job_execution_duration,shots,queue_position,queue_depth,circuit_num_qubits,circuit_depth_sdk,data_source
completed,31,9,69,"{""h"": 16, ""sdg"": 10, ""s"": 10, ""z"": 10, ""cx"": 9, ""x"": 6, ""y"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,24,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-t17vkebk8wo7d2ly41xg,"{""000"": 2, ""010"": 1, ""100"": 1, ""101"": 2, ""110"": 1, ""111"": 3}",0.2,31,rigetti_ankaa_3-cmarquezb-qjob-t17vkebk8wo7d2ly41xg,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'000': 2, '010': 1, '100': 1, '101': 2, '110': 1, '111': 3}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-t17vkebk8wo7d2ly41xg', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 36, 46), 'endedAt': datetime.datetime(2025, 9, 4, 0, 36, 48), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:36:46,2025-09-04 00:36:48,30.9,2000.0,10.0,,,6.0,25.0,quantum
completed,31,11,82,"{""h"": 22, ""sdg"": 14, ""s"": 14, ""cx"": 11, ""x"": 6, ""z"": 6, ""y"": 4, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,28,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-az1mffohetgd9ii6o753,"{""0000"": 1, ""0010"": 1, ""0110"": 1, ""1001"": 2, ""1010"": 1, ""1100"": 2, ""1110"": 2}",0.1,31,rigetti_ankaa_3-cmarquezb-qjob-az1mffohetgd9ii6o753,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0000': 1, '0010': 1, '0110': 1, '1001': 2, '1010': 1, '1100': 2, '1110': 2}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-az1mffohetgd9ii6o753', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 37, 37), 'endedAt': datetime.datetime(2025, 9, 4, 0, 37, 39), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:37:37,2025-09-04 00:37:39,30.9,2000.0,10.0,,,7.0,25.0,quantum
completed,31,13,91,"{""h"": 16, ""x"": 14, ""cx"": 13, ""y"": 12, ""s"": 11, ""sdg"": 11, ""z"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,30,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-5iz96epbdodfl05rrm6v,"{""01001"": 1, ""01011"": 3, ""10010"": 1, ""10101"": 1, ""10110"": 1, ""10111"": 1, ""11100"": 2}",0.0,31,rigetti_ankaa_3-cmarquezb-qjob-5iz96epbdodfl05rrm6v,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'01001': 1, '01011': 3, '10010': 1, '10101': 1, '10110': 1, '10111': 1, '11100': 2}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-5iz96epbdodfl05rrm6v', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 38, 14), 'endedAt': datetime.datetime(2025, 9, 4, 0, 38, 16), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:38:14,2025-09-04 00:38:16,30.9,2000.0,10.0,,,8.0,25.0,quantum
completed,33,5,33,"{""h"": 8, ""x"": 6, ""cx"": 5, ""z"": 4, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""y"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,11,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-dyqcs71241ajbj7if3ho,"{""0"": 9, ""1"": 1}",0.9,33,rigetti_ankaa_3-cmarquezb-qjob-dyqcs71241ajbj7if3ho,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0': 9, '1': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-dyqcs71241ajbj7if3ho', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 38, 48), 'endedAt': datetime.datetime(2025, 9, 4, 0, 38, 50), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:38:48,2025-09-04 00:38:50,30.9,2000.0,10.0,,,4.0,27.0,quantum
completed,33,7,56,"{""h"": 12, ""sdg"": 10, ""s"": 10, ""cx"": 7, ""z"": 6, ""y"": 6, ""barrier"": 4, ""x"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,20,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-0mkealne3h44mh8xf4qa,"{""00"": 3, ""01"": 1, ""10"": 2, ""11"": 4}",0.3,33,rigetti_ankaa_3-cmarquezb-qjob-0mkealne3h44mh8xf4qa,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00': 3, '01': 1, '10': 2, '11': 4}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-0mkealne3h44mh8xf4qa', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 39, 19), 'endedAt': datetime.datetime(2025, 9, 4, 0, 39, 20), 'executionDuration': 1000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:39:19,2025-09-04 00:39:20,30.9,1000.0,10.0,,,5.0,27.0,quantum
completed,33,9,75,"{""h"": 14, ""x"": 14, ""s"": 10, ""z"": 10, ""sdg"": 10, ""cx"": 9, ""y"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,27,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-x2i6t7w684isjxuamd16,"{""000"": 3, ""001"": 1, ""010"": 1, ""011"": 2, ""101"": 1, ""111"": 2}",0.3,33,rigetti_ankaa_3-cmarquezb-qjob-x2i6t7w684isjxuamd16,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'000': 3, '001': 1, '010': 1, '011': 2, '101': 1, '111': 2}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-x2i6t7w684isjxuamd16', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 39, 45), 'endedAt': datetime.datetime(2025, 9, 4, 0, 39, 48), 'executionDuration': 3000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:39:45,2025-09-04 00:39:48,30.9,3000.0,10.0,,,6.0,27.0,quantum
completed,33,11,90,"{""h"": 20, ""s"": 13, ""sdg"": 13, ""z"": 12, ""cx"": 11, ""x"": 8, ""y"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,32,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-djwy0qbe88qgh2nom83q,"{""0000"": 1, ""0001"": 1, ""0010"": 2, ""0011"": 2, ""0100"": 2, ""1001"": 2}",0.1,33,rigetti_ankaa_3-cmarquezb-qjob-djwy0qbe88qgh2nom83q,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0000': 1, '0001': 1, '0010': 2, '0011': 2, '0100': 2, '1001': 2}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-djwy0qbe88qgh2nom83q', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 40, 9), 'endedAt': datetime.datetime(2025, 9, 4, 0, 40, 10), 'executionDuration': 1000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:40:09,2025-09-04 00:40:10,30.9,1000.0,10.0,,,7.0,27.0,quantum
completed,33,13,101,"{""h"": 32, ""cx"": 13, ""sdg"": 11, ""s"": 11, ""x"": 10, ""z"": 10, ""y"": 8, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,35,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-px13ig6lkhlwcswiytjf,"{""00000"": 2, ""00011"": 1, ""00110"": 1, ""01010"": 2, ""10000"": 1, ""10111"": 1, ""11000"": 1, ""11111"": 1}",0.2,33,rigetti_ankaa_3-cmarquezb-qjob-px13ig6lkhlwcswiytjf,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00000': 2, '00011': 1, '00110': 1, '01010': 2, '10000': 1, '10111': 1, '11000': 1, '11111': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-px13ig6lkhlwcswiytjf', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 40, 35), 'endedAt': datetime.datetime(2025, 9, 4, 0, 40, 37), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:40:35,2025-09-04 00:40:37,30.9,2000.0,10.0,,,8.0,27.0,quantum
completed,33,5,33,"{""h"": 14, ""cx"": 5, ""barrier"": 4, ""s"": 3, ""sdg"": 3, ""y"": 2, ""x"": 2, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,11,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-uijh7yhfqqajn94lpzag,"{""0"": 7, ""1"": 3}",0.7,33,rigetti_ankaa_3-cmarquezb-qjob-uijh7yhfqqajn94lpzag,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0': 7, '1': 3}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-uijh7yhfqqajn94lpzag', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 41, 14), 'endedAt': datetime.datetime(2025, 9, 4, 0, 41, 16), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:41:14,2025-09-04 00:41:16,30.9,2000.0,10.0,,,4.0,27.0,quantum
completed,33,7,56,"{""x"": 12, ""h"": 10, ""cx"": 7, ""s"": 7, ""sdg"": 7, ""z"": 6, ""y"": 4, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,20,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-0cy7ajsi1tg1phmnitlh,"{""00"": 1, ""01"": 2, ""10"": 2, ""11"": 5}",0.1,33,rigetti_ankaa_3-cmarquezb-qjob-0cy7ajsi1tg1phmnitlh,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00': 1, '01': 2, '10': 2, '11': 5}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-0cy7ajsi1tg1phmnitlh', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 41, 38), 'endedAt': datetime.datetime(2025, 9, 4, 0, 41, 39), 'executionDuration': 1000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:41:38,2025-09-04 00:41:39,30.9,1000.0,10.0,,,5.0,27.0,quantum
completed,33,9,75,"{""h"": 18, ""s"": 10, ""sdg"": 10, ""z"": 10, ""x"": 10, ""cx"": 9, ""y"": 4, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,27,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-auqsgaeekx9e1zdn3gk2,"{""000"": 1, ""001"": 2, ""100"": 1, ""101"": 2, ""110"": 2, ""111"": 2}",0.1,33,rigetti_ankaa_3-cmarquezb-qjob-auqsgaeekx9e1zdn3gk2,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'000': 1, '001': 2, '100': 1, '101': 2, '110': 2, '111': 2}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-auqsgaeekx9e1zdn3gk2', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 42, 5), 'endedAt': datetime.datetime(2025, 9, 4, 0, 42, 6), 'executionDuration': 1000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:42:05,2025-09-04 00:42:06,30.9,1000.0,10.0,,,6.0,27.0,quantum
completed,33,11,90,"{""h"": 24, ""y"": 18, ""cx"": 11, ""z"": 10, ""sdg"": 9, ""s"": 9, ""x"": 4, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,32,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-5vjpv9qx3o5oay87i8cg,"{""0000"": 1, ""0010"": 1, ""0110"": 1, ""0111"": 1, ""1011"": 2, ""1100"": 2, ""1110"": 1, ""1111"": 1}",0.1,33,rigetti_ankaa_3-cmarquezb-qjob-5vjpv9qx3o5oay87i8cg,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0000': 1, '0010': 1, '0110': 1, '0111': 1, '1011': 2, '1100': 2, '1110': 1, '1111': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-5vjpv9qx3o5oay87i8cg', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 42, 32), 'endedAt': datetime.datetime(2025, 9, 4, 0, 42, 34), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:42:32,2025-09-04 00:42:34,30.9,2000.0,10.0,,,7.0,27.0,quantum
completed,33,13,101,"{""h"": 30, ""sdg"": 14, ""s"": 14, ""cx"": 13, ""y"": 10, ""x"": 8, ""z"": 6, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,35,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-lh48vruz4y5h0bsw2gkf,"{""00000"": 1, ""00101"": 2, ""00110"": 1, ""10001"": 1, ""10010"": 1, ""10011"": 1, ""10110"": 1, ""11010"": 1, ""11111"": 1}",0.1,33,rigetti_ankaa_3-cmarquezb-qjob-lh48vruz4y5h0bsw2gkf,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00000': 1, '00101': 2, '00110': 1, '10001': 1, '10010': 1, '10011': 1, '10110': 1, '11010': 1, '11111': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-lh48vruz4y5h0bsw2gkf', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 42, 57), 'endedAt': datetime.datetime(2025, 9, 4, 0, 42, 59), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:42:57,2025-09-04 00:42:59,30.9,2000.0,10.0,,,8.0,27.0,quantum
completed,35,5,35,"{""h"": 10, ""cx"": 5, ""s"": 5, ""sdg"": 5, ""y"": 4, ""z"": 4, ""barrier"": 4, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-329e8yck82uo38z74qq6,"{""0"": 9, ""1"": 1}",0.9,35,rigetti_ankaa_3-cmarquezb-qjob-329e8yck82uo38z74qq6,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0': 9, '1': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-329e8yck82uo38z74qq6', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 43, 27), 'endedAt': datetime.datetime(2025, 9, 4, 0, 43, 28), 'executionDuration': 1000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:43:27,2025-09-04 00:43:28,30.9,1000.0,10.0,,,4.0,29.0,quantum
completed,35,7,60,"{""h"": 12, ""y"": 12, ""cx"": 7, ""s"": 7, ""sdg"": 7, ""z"": 6, ""x"": 6, ""barrier"": 4, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,22,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-6ebp5mwols5y39v0fkew,"{""00"": 6, ""01"": 2, ""10"": 1, ""11"": 1}",0.6,35,rigetti_ankaa_3-cmarquezb-qjob-6ebp5mwols5y39v0fkew,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00': 6, '01': 2, '10': 1, '11': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-6ebp5mwols5y39v0fkew', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 43, 52), 'endedAt': datetime.datetime(2025, 9, 4, 0, 43, 55), 'executionDuration': 3000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:43:52,2025-09-04 00:43:55,30.9,3000.0,10.0,,,5.0,29.0,quantum
completed,35,9,81,"{""h"": 20, ""y"": 12, ""z"": 10, ""s"": 10, ""sdg"": 10, ""cx"": 9, ""x"": 6, ""barrier"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,30,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-jrrcb8szt5v2rhu61vgn,"{""000"": 6, ""010"": 1, ""101"": 1, ""111"": 2}",0.6,35,rigetti_ankaa_3-cmarquezb-qjob-jrrcb8szt5v2rhu61vgn,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'000': 6, '010': 1, '101': 1, '111': 2}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-jrrcb8szt5v2rhu61vgn', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 44, 15), 'endedAt': datetime.datetime(2025, 9, 4, 0, 44, 17), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:44:15,2025-09-04 00:44:17,30.9,2000.0,10.0,,,6.0,29.0,quantum
completed,35,11,98,"{""h"": 28, ""z"": 14, ""cx"": 11, ""sdg"": 11, ""s"": 11, ""x"": 10, ""y"": 8, ""barrier"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,36,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-ibhwz088jvdd6ucrlgfw,"{""0000"": 2, ""0010"": 1, ""0110"": 1, ""1000"": 1, ""1001"": 1, ""1010"": 1, ""1100"": 1, ""1101"": 1, ""1111"": 1}",0.2,35,rigetti_ankaa_3-cmarquezb-qjob-ibhwz088jvdd6ucrlgfw,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0000': 2, '0010': 1, '0110': 1, '1000': 1, '1001': 1, '1010': 1, '1100': 1, '1101': 1, '1111': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-ibhwz088jvdd6ucrlgfw', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 44, 49), 'endedAt': datetime.datetime(2025, 9, 4, 0, 44, 51), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:44:49,2025-09-04 00:44:51,30.9,2000.0,10.0,,,7.0,29.0,quantum
completed,35,13,111,"{""h"": 22, ""sdg"": 15, ""s"": 15, ""x"": 14, ""z"": 14, ""cx"": 13, ""y"": 12, ""measure"": 5, ""barrier"": 4, ""cz"": 1}",8,5,0,0,False,False,5,40,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-auro2ewjpu13gewloa0x,"{""00011"": 1, ""00110"": 1, ""00111"": 1, ""01001"": 1, ""10000"": 1, ""11001"": 1, ""11011"": 2, ""11101"": 1, ""11110"": 1}",0.0,35,rigetti_ankaa_3-cmarquezb-qjob-auro2ewjpu13gewloa0x,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00011': 1, '00110': 1, '00111': 1, '01001': 1, '10000': 1, '11001': 1, '11011': 2, '11101': 1, '11110': 1}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-auro2ewjpu13gewloa0x', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 45, 19), 'endedAt': datetime.datetime(2025, 9, 4, 0, 45, 21), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:45:19,2025-09-04 00:45:21,30.9,2000.0,10.0,,,8.0,29.0,quantum
completed,35,5,35,"{""h"": 8, ""cx"": 5, ""s"": 5, ""sdg"": 5, ""y"": 4, ""x"": 4, ""barrier"": 4, ""z"": 2, ""cz"": 1, ""measure"": 1}",4,1,0,0,False,False,1,12,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-7drx7t5h9xj1zlp8wm9v,"{""0"": 8, ""1"": 2}",0.8,35,rigetti_ankaa_3-cmarquezb-qjob-7drx7t5h9xj1zlp8wm9v,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'0': 8, '1': 2}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-7drx7t5h9xj1zlp8wm9v', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 45, 42), 'endedAt': datetime.datetime(2025, 9, 4, 0, 45, 44), 'executionDuration': 2000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:45:42,2025-09-04 00:45:44,30.9,2000.0,10.0,,,4.0,29.0,quantum
completed,35,7,60,"{""h"": 12, ""z"": 12, ""y"": 8, ""sdg"": 8, ""s"": 8, ""cx"": 7, ""barrier"": 4, ""x"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,22,qbraid,target_depth_experiment,rigetti_ankaa_3-cmarquezb-qjob-dm79eu633l1nsaztyjwd,"{""00"": 1, ""01"": 3, ""10"": 2, ""11"": 4}",0.1,35,rigetti_ankaa_3-cmarquezb-qjob-dm79eu633l1nsaztyjwd,rigetti_ankaa_3,JobStatus.COMPLETED,rigetti,qbraid,"{'00': 1, '01': 3, '10': 2, '11': 4}","{'job_id': 'rigetti_ankaa_3-cmarquezb-qjob-dm79eu633l1nsaztyjwd', 'device_id': 'rigetti_ankaa_3', 'status_text': None, 'shots': 10, 'experiment_type': <ExperimentType.GATE_MODEL: 'gate_model'>, 'queue_position': None, 'time_stamps': {'createdAt': datetime.datetime(2025, 9, 4, 0, 46, 13), 'endedAt': datetime.datetime(2025, 9, 4, 0, 46, 14), 'executionDuration': 1000}, 'tags': {}, 'preflight': False, 'header': {'name': 'qbraid.runtime.schemas.job', 'version': 1.0}, 'status': <COMPLETED: 'job has successfully run'>}",{},2025-09-04 00:46:13,2025-09-04 00:46:14,30.9,1000.0,10.0,,,5.0,29.0,quantum
